,start_district,finish_district,count,total_distance,total_duration,time
1171,304,203,1203.0,4123433.0,1153594.0,day
1172,304,203,605.0,2050332.0,570544.0,evening
1173,304,203,307.0,1127296.0,315033.0,morning
1174,304,203,124.0,412414.0,113601.0,night
1175,304,204,308.0,1486347.0,420663.0,day
1176,304,204,191.0,933758.0,259435.0,evening
1177,304,204,187.0,803034.0,220477.0,morning
1178,304,204,68.0,345694.0,95658.0,night
1179,304,301,3218.0,10084666.0,2743493.0,day
1180,304,301,1367.0,4231560.0,1155894.0,evening
1181,304,301,2353.0,7077522.0,1903337.0,morning
1182,304,301,129.0,416885.0,113030.0,night
1183,304,302,3269.0,6702000.0,2019681.0,day
1184,304,302,1957.0,3937102.0,1185818.0,evening
1185,304,302,1744.0,3418019.0,1035157.0,morning
1186,304,302,199.0,412424.0,122677.0,night
1187,304,303,6435.0,10795736.0,3221937.0,day
1188,304,303,3794.0,6397956.0,1911473.0,evening
1189,304,303,7887.0,12648855.0,3664490.0,morning
1190,304,303,388.0,597495.0,175423.0,night
1191,304,304,6140.0,4988238.0,1787107.0,day
1192,304,304,4138.0,3034765.0,1087286.0,evening
1193,304,304,4856.0,4219012.0,1482382.0,morning
1194,304,304,649.0,530224.0,193411.0,night
1195,304,305,6485.0,14383513.0,4055998.0,day
1196,304,305,3969.0,8447906.0,2365615.0,evening
1197,304,305,3736.0,8055715.0,2347862.0,morning
1198,304,305,463.0,954585.0,268604.0,night
1199,304,401,261.0,1016233.0,306751.0,day
1200,304,401,184.0,717101.0,216827.0,evening
1201,304,401,69.0,265458.0,80977.0,morning
1202,304,401,29.0,110276.0,33420.0,night
1203,304,402,68.0,338711.0,100328.0,day
1204,304,402,48.0,236125.0,72153.0,evening
1205,304,402,16.0,77483.0,22838.0,morning
1206,304,402,9.0,45136.0,13465.0,night
1207,304,404,604.0,2739282.0,765622.0,day
1208,304,404,346.0,1498322.0,421899.0,evening
1209,304,404,82.0,369395.0,102416.0,morning
1210,304,404,47.0,207268.0,58079.0,night
1211,304,501,476.0,2553104.0,689192.0,day
1212,304,501,182.0,986811.0,265495.0,evening
1213,304,501,76.0,404056.0,109957.0,morning
1214,304,501,17.0,80870.0,22128.0,night
1215,304,601,118.0,575223.0,152879.0,day
1216,304,601,46.0,233492.0,61990.0,evening
1217,304,601,70.0,329372.0,90183.0,morning
1218,304,601,10.0,51554.0,13962.0,night
1219,304,602,154.0,1023920.0,272893.0,day
1220,304,602,77.0,515191.0,138682.0,evening
1221,304,602,24.0,171860.0,46285.0,morning
1222,304,602,8.0,50735.0,13645.0,night
1223,304,603,5.0,42475.0,11453.0,day
1224,304,603,2.0,20401.0,5614.0,evening
1225,304,701,11.0,120781.0,31349.0,day
1226,304,701,3.0,33698.0,8827.0,evening
1227,304,701,3.0,30241.0,7836.0,morning
1228,304,702,2.0,20838.0,5796.0,day
1229,304,702,1.0,9764.0,2655.0,evening
1230,305,000,29.0,283955.0,77101.0,day
1231,305,000,15.0,124888.0,34639.0,evening
1232,305,000,43.0,398397.0,107151.0,morning
1233,305,000,3.0,25234.0,6740.0,night
1234,305,101,2371.0,12022299.0,3175700.0,day
1235,305,101,827.0,4165683.0,1081606.0,evening
1236,305,101,3157.0,16599855.0,4384005.0,morning
1237,305,101,95.0,495872.0,129690.0,night
1238,305,102,346.0,2097738.0,547123.0,day
1239,305,102,180.0,1121416.0,296760.0,evening
1240,305,102,622.0,3750017.0,972994.0,morning
1241,305,102,54.0,324123.0,85798.0,night
1242,305,103,1337.0,7151408.0,2003458.0,day
1243,305,103,835.0,4562513.0,1280265.0,evening
1244,305,103,1458.0,8210649.0,2292467.0,morning
1245,305,103,91.0,513272.0,143114.0,night
1246,305,104,1277.0,5224096.0,1485836.0,day
1247,305,104,724.0,3015020.0,848454.0,evening
1248,305,104,751.0,3144048.0,889537.0,morning
1249,305,104,129.0,542713.0,151864.0,night
1250,305,105,12.0,102691.0,27508.0,day
1251,305,105,7.0,57608.0,15810.0,evening
1252,305,105,2.0,17980.0,4883.0,morning
1253,305,105,5.0,44264.0,12040.0,night
1254,305,201,846.0,3787605.0,1102745.0,day
1255,305,201,639.0,2735675.0,793657.0,evening
1256,305,201,1006.0,4631092.0,1338813.0,morning
1257,305,201,108.0,452551.0,131455.0,night
1258,305,202,200.0,1089145.0,311300.0,day
1259,305,202,188.0,1011151.0,290126.0,evening
1260,305,202,125.0,717461.0,203881.0,morning
1261,305,202,32.0,161544.0,45674.0,night
1262,305,203,459.0,2019484.0,593370.0,day
1263,305,203,400.0,1733725.0,509283.0,evening
1264,305,203,211.0,936029.0,272984.0,morning
1265,305,203,99.0,429373.0,126756.0,night
1266,305,204,178.0,1112754.0,322942.0,day
1267,305,204,61.0,392208.0,113749.0,evening
1268,305,204,104.0,630927.0,183406.0,morning
1269,305,204,39.0,249949.0,74535.0,night
1270,305,301,7651.0,23172991.0,5918783.0,day
1271,305,301,4324.0,13317841.0,3433874.0,evening
1272,305,301,6024.0,18294769.0,4655065.0,morning
1273,305,301,298.0,987004.0,260327.0,night
1274,305,302,2572.0,7123892.0,2095112.0,day
1275,305,302,2229.0,6181553.0,1816370.0,evening
1276,305,302,1506.0,4407686.0,1275670.0,morning
1277,305,302,317.0,877058.0,256389.0,night
1278,305,303,6003.0,11882672.0,3446922.0,day
1279,305,303,5280.0,10415712.0,3020630.0,evening
1280,305,303,3831.0,8442451.0,2431546.0,morning
1281,305,303,600.0,1262451.0,364747.0,night
1282,305,304,4784.0,10142489.0,3124913.0,day
1283,305,304,2383.0,4753281.0,1434665.0,evening
1284,305,304,5369.0,11870069.0,3642599.0,morning
1285,305,304,495.0,1050865.0,322931.0,night
1286,305,305,20291.0,23674655.0,6833090.0,day
1287,305,305,16846.0,19228109.0,5546993.0,evening
1288,305,305,8544.0,10828976.0,3134528.0,morning
1289,305,305,2082.0,2459518.0,697283.0,night
1290,305,401,402.0,1100519.0,345964.0,day
1291,305,401,331.0,921473.0,291432.0,evening
1292,305,401,123.0,340903.0,107681.0,morning
1293,305,401,70.0,184770.0,58302.0,night
1294,305,402,112.0,420581.0,128451.0,day
1295,305,402,76.0,294213.0,89828.0,evening
1296,305,402,19.0,68724.0,21071.0,morning
1297,305,402,18.0,70116.0,21225.0,night
1298,305,404,2708.0,6028572.0,1780853.0,day
1299,305,404,2104.0,4731909.0,1425628.0,evening
1300,305,404,1298.0,2515240.0,730363.0,morning
1301,305,404,328.0,757150.0,228655.0,night
1302,305,501,3332.0,11541064.0,3219731.0,day
1303,305,501,2438.0,8639503.0,2397799.0,evening
1304,305,501,1011.0,3627686.0,1000576.0,morning
1305,305,501,362.0,1285467.0,356625.0,night
1306,305,601,231.0,1035260.0,270211.0,day
1307,305,601,156.0,709821.0,185737.0,evening
1308,305,601,75.0,348236.0,91012.0,morning
1309,305,601,18.0,81618.0,21265.0,night
1310,305,602,365.0,2241700.0,605790.0,day
1311,305,602,233.0,1411435.0,384142.0,evening
1312,305,602,135.0,823211.0,223279.0,morning
1313,305,602,36.0,221942.0,61357.0,night
1314,305,603,12.0,113086.0,30620.0,day
1315,305,603,13.0,117476.0,31916.0,evening
1316,305,603,1.0,9846.0,2658.0,morning
1317,305,701,69.0,567460.0,153605.0,day
1318,305,701,34.0,271161.0,73067.0,evening
1319,305,701,36.0,289494.0,77156.0,morning
1320,305,701,17.0,124206.0,33726.0,night
1321,305,702,37.0,269268.0,75878.0,day
1322,305,702,44.0,303548.0,86565.0,evening
1323,305,702,20.0,140450.0,39913.0,morning
1324,305,702,7.0,51977.0,14514.0,night
1325,401,000,9.0,74246.0,19180.0,day
1326,401,000,3.0,21024.0,5372.0,evening
1327,401,000,24.0,193490.0,48534.0,morning
1328,401,101,45.0,328340.0,89595.0,day
1329,401,101,11.0,82351.0,22022.0,evening
1330,401,101,63.0,472271.0,127084.0,morning
1331,401,102,3.0,26926.0,7304.0,day
1332,401,102,5.0,44327.0,12072.0,evening
1333,401,102,5.0,41191.0,11092.0,morning
1334,401,103,51.0,366559.0,101655.0,day
1335,401,103,27.0,196585.0,54321.0,evening
1336,401,103,53.0,384360.0,106112.0,morning
1337,401,103,1.0,7596.0,2112.0,night
1338,401,104,123.0,650675.0,186438.0,day
1339,401,104,48.0,258065.0,72925.0,evening
1340,401,104,137.0,721994.0,206211.0,morning
1341,401,104,2.0,10300.0,2916.0,night
1342,401,105,1.0,10329.0,2787.0,day
1343,401,105,3.0,29386.0,7760.0,morning
1344,401,201,166.0,752496.0,198436.0,day
1345,401,201,42.0,195023.0,52727.0,evening
1346,401,201,74.0,341564.0,90743.0,morning
1347,401,201,8.0,35147.0,9259.0,night
1348,401,202,20.0,100836.0,26858.0,day
1349,401,202,17.0,86795.0,23110.0,evening
1350,401,202,6.0,35782.0,9337.0,morning
1351,401,202,2.0,13098.0,3445.0,night
1352,401,203,287.0,813398.0,213474.0,day
1353,401,203,238.0,665017.0,176086.0,evening
1354,401,203,172.0,500377.0,131935.0,morning
1355,401,203,37.0,103967.0,27498.0,night
1356,401,204,80.0,347067.0,90336.0,day
1357,401,204,30.0,143655.0,37497.0,evening
1358,401,204,57.0,250864.0,66377.0,morning
1359,401,204,15.0,61146.0,15705.0,night
1360,401,301,34.0,218417.0,58145.0,day
1361,401,301,41.0,264836.0,70666.0,evening
1362,401,301,25.0,155672.0,41286.0,morning
1363,401,301,3.0,18116.0,4953.0,night
1364,401,302,56.0,317264.0,84908.0,day
1365,401,302,58.0,333643.0,89239.0,evening
1366,401,302,11.0,64141.0,17177.0,morning
1367,401,302,7.0,39802.0,10603.0,night
1368,401,303,129.0,647152.0,174441.0,day
1369,401,303,114.0,591241.0,158243.0,evening
1370,401,303,57.0,281263.0,76420.0,morning
1371,401,303,14.0,66833.0,18477.0,night
1372,401,304,207.0,775346.0,226407.0,day
1373,401,304,78.0,293779.0,86665.0,evening
1374,401,304,186.0,710924.0,210802.0,morning
1375,401,304,13.0,47953.0,14290.0,night
1376,401,305,321.0,930690.0,267222.0,day
1377,401,305,265.0,789567.0,225805.0,evening
1378,401,305,216.0,561818.0,166158.0,morning
1379,401,305,24.0,71108.0,20136.0,night
1380,401,401,318.0,119747.0,36965.0,day
1381,401,401,314.0,112978.0,33766.0,evening
1382,401,401,124.0,49465.0,15907.0,morning
1383,401,401,43.0,19303.0,5625.0,night
1384,401,402,189.0,232563.0,67276.0,day
1385,401,402,175.0,213362.0,61683.0,evening
1386,401,402,64.0,79463.0,23001.0,morning
1387,401,402,40.0,47525.0,13715.0,night
1388,401,404,499.0,1193951.0,349101.0,day
1389,401,404,529.0,1175385.0,345557.0,evening
1390,401,404,133.0,319664.0,93331.0,morning
1391,401,404,72.0,158820.0,46725.0,night
1392,401,501,39.0,215060.0,60418.0,day
1393,401,501,27.0,160021.0,44782.0,evening
1394,401,501,39.0,233691.0,65993.0,morning
1395,401,501,3.0,21226.0,5741.0,night
1396,401,601,1.0,7549.0,2112.0,day
1397,401,601,1.0,7819.0,2138.0,morning
1398,401,602,8.0,72569.0,20219.0,day
1399,401,602,5.0,46235.0,12741.0,evening
1400,401,602,14.0,135437.0,38230.0,morning
1401,401,602,6.0,58236.0,16518.0,night
1402,401,603,1.0,12157.0,3341.0,morning
1403,401,701,2.0,21807.0,6022.0,evening
1404,401,701,2.0,18872.0,5236.0,morning
1405,401,702,2.0,20089.0,5814.0,evening
1406,401,702,1.0,10269.0,2907.0,morning
1407,402,000,5.0,36699.0,9758.0,day
1408,402,000,4.0,33670.0,9005.0,evening
1409,402,000,4.0,28957.0,7676.0,morning
1410,402,101,7.0,60337.0,16281.0,day
1411,402,101,5.0,42249.0,11356.0,evening
1412,402,101,5.0,43251.0,11556.0,morning
1413,402,102,4.0,38308.0,10444.0,day
1414,402,102,2.0,19283.0,5319.0,evening
1415,402,102,2.0,19316.0,5172.0,morning
1416,402,103,4.0,32692.0,9254.0,day
1417,402,103,8.0,71926.0,19130.0,evening
1418,402,103,9.0,69955.0,19143.0,morning
1419,402,104,40.0,274393.0,73033.0,day
1420,402,104,33.0,224284.0,59733.0,evening
1421,402,104,15.0,103117.0,27757.0,morning
1422,402,104,3.0,22378.0,5571.0,night
1423,402,201,36.0,205680.0,51851.0,day
1424,402,201,30.0,170515.0,43013.0,evening
1425,402,201,30.0,167224.0,41977.0,morning
1426,402,201,4.0,23162.0,5905.0,night
1427,402,202,13.0,78086.0,19794.0,day
1428,402,202,13.0,85300.0,21366.0,evening
1429,402,202,3.0,18975.0,4763.0,morning
1430,402,202,2.0,12143.0,3043.0,night
1431,402,203,127.0,388126.0,100270.0,day
1432,402,203,88.0,287699.0,74401.0,evening
1433,402,203,70.0,213462.0,56456.0,morning
1434,402,203,11.0,34916.0,9015.0,night
1435,402,204,17.0,85359.0,22310.0,day
1436,402,204,7.0,35259.0,9306.0,evening
1437,402,204,3.0,15151.0,3964.0,morning
1438,402,204,2.0,9621.0,2493.0,night
1439,402,301,5.0,36692.0,9786.0,day
1440,402,301,9.0,67567.0,18137.0,evening
1441,402,301,2.0,15373.0,4075.0,morning
1442,402,302,14.0,93366.0,25101.0,day
1443,402,302,15.0,101115.0,27114.0,evening
1444,402,302,3.0,20487.0,5484.0,morning
1445,402,302,1.0,6471.0,1740.0,night
1446,402,303,35.0,211399.0,57062.0,day
1447,402,303,37.0,230260.0,62249.0,evening
1448,402,303,22.0,130319.0,35691.0,morning
1449,402,303,7.0,44948.0,12001.0,night
1450,402,304,79.0,377686.0,108608.0,day
1451,402,304,48.0,231208.0,66227.0,evening
1452,402,304,35.0,167215.0,47925.0,morning
1453,402,304,6.0,29279.0,8264.0,night
1454,402,305,86.0,321659.0,91362.0,day
1455,402,305,69.0,288769.0,81008.0,evening
1456,402,305,32.0,121501.0,34385.0,morning
1457,402,305,14.0,60612.0,16895.0,night
1458,402,401,131.0,156106.0,46720.0,day
1459,402,401,113.0,140278.0,41524.0,evening
1460,402,401,61.0,74606.0,22172.0,morning
1461,402,401,19.0,22034.0,6644.0,night
1462,402,402,47.0,0.0,0.0,day
1463,402,402,50.0,0.0,0.0,evening
1464,402,402,8.0,0.0,0.0,morning
1465,402,402,5.0,0.0,0.0,night
1466,402,404,95.0,268180.0,75966.0,day
1467,402,404,140.0,389603.0,110810.0,evening
1468,402,404,21.0,53319.0,15092.0,morning
1469,402,404,21.0,54935.0,15677.0,night
1470,402,501,8.0,46353.0,12958.0,day
1471,402,501,9.0,57261.0,15403.0,evening
1472,402,501,3.0,18411.0,5085.0,morning
1473,402,702,2.0,20042.0,5400.0,evening
1474,404,000,2.0,17208.0,4677.0,day
1475,404,000,3.0,30339.0,7703.0,evening
1476,404,000,8.0,78236.0,21191.0,morning
1477,404,000,9.0,89671.0,23153.0,night
1478,404,101,114.0,888454.0,233594.0,day
1479,404,101,44.0,337762.0,88186.0,evening
1480,404,101,153.0,1234519.0,320061.0,morning
1481,404,101,3.0,22817.0,5986.0,night
1482,404,102,8.0,71278.0,18661.0,day
1483,404,102,4.0,35523.0,9350.0,evening
1484,404,102,5.0,44285.0,11634.0,morning
1485,404,102,2.0,18208.0,4715.0,night
1486,404,103,66.0,498287.0,132560.0,day
1487,404,103,36.0,290266.0,77094.0,evening
1488,404,103,80.0,621843.0,166589.0,morning
1489,404,103,5.0,46776.0,12550.0,night
1490,404,104,113.0,691079.0,186187.0,day
1491,404,104,72.0,463614.0,123354.0,evening
1492,404,104,73.0,480254.0,128246.0,morning
1493,404,104,4.0,23051.0,6151.0,night
1494,404,105,1.0,11078.0,2903.0,day
1495,404,201,56.0,352442.0,97418.0,day
1496,404,201,63.0,391199.0,108138.0,evening
1497,404,201,147.0,924232.0,252677.0,morning
1498,404,201,3.0,13809.0,3772.0,night
1499,404,202,53.0,374811.0,101188.0,day
1500,404,202,35.0,245622.0,66157.0,evening
1501,404,202,4.0,25946.0,7354.0,morning
1502,404,202,3.0,22746.0,6131.0,night
1503,404,203,239.0,1193955.0,330760.0,day
1504,404,203,171.0,817945.0,229944.0,evening
1505,404,203,97.0,456208.0,125510.0,morning
1506,404,203,44.0,214647.0,59533.0,night
1507,404,204,58.0,360881.0,103480.0,day
1508,404,204,22.0,144872.0,41445.0,evening
1509,404,204,28.0,172384.0,48784.0,morning
1510,404,204,25.0,146727.0,42647.0,night
1511,404,301,248.0,1469061.0,379828.0,day
1512,404,301,194.0,1174240.0,304353.0,evening
1513,404,301,230.0,1369886.0,355811.0,morning
1514,404,301,6.0,37838.0,9993.0,night
1515,404,302,140.0,759631.0,202136.0,day
1516,404,302,129.0,688091.0,184183.0,evening
1517,404,302,57.0,318610.0,85222.0,morning
1518,404,302,7.0,36465.0,9610.0,night
1519,404,303,362.0,1721434.0,458997.0,day
1520,404,303,302.0,1424953.0,380459.0,evening
1521,404,303,366.0,1752003.0,460004.0,morning
1522,404,303,25.0,121566.0,31938.0,night
1523,404,304,349.0,1526188.0,417306.0,day
1524,404,304,162.0,698940.0,190948.0,evening
1525,404,304,489.0,2188874.0,604115.0,morning
1526,404,304,44.0,218098.0,60416.0,night
1527,404,305,2501.0,5417928.0,1515122.0,day
1528,404,305,1975.0,4529986.0,1246506.0,evening
1529,404,305,1575.0,3489048.0,979069.0,morning
1530,404,305,202.0,435836.0,120789.0,night
1531,404,401,398.0,929235.0,268296.0,day
1532,404,401,451.0,1012411.0,287237.0,evening
1533,404,401,132.0,292241.0,82317.0,morning
1534,404,401,78.0,176026.0,50498.0,night
1535,404,402,119.0,336748.0,93347.0,day
1536,404,402,109.0,291767.0,79325.0,evening
1537,404,402,35.0,91004.0,24785.0,morning
1538,404,402,44.0,118400.0,32471.0,night
1539,404,404,4680.0,4610732.0,1465106.0,day
1540,404,404,4225.0,4119669.0,1323154.0,evening
1541,404,404,2082.0,2059690.0,650269.0,morning
1542,404,404,650.0,649020.0,207382.0,night
1543,404,501,951.0,3003918.0,863760.0,day
1544,404,501,663.0,2059531.0,591444.0,evening
1545,404,501,639.0,2148217.0,613083.0,morning
1546,404,501,66.0,222298.0,63260.0,night
1547,404,601,4.0,29013.0,7569.0,day
1548,404,601,3.0,21246.0,5500.0,evening
1549,404,601,1.0,6931.0,1816.0,morning
1550,404,602,57.0,399037.0,114431.0,day
1551,404,602,79.0,505936.0,148270.0,evening
1552,404,602,17.0,118628.0,33661.0,morning
1553,404,602,5.0,29847.0,8981.0,night
1554,404,701,31.0,233469.0,65000.0,day
1555,404,701,7.0,57017.0,15519.0,evening
1556,404,701,65.0,466655.0,132528.0,morning
1557,404,701,1.0,10345.0,2819.0,night
1558,404,702,7.0,50333.0,14735.0,day
1559,404,702,6.0,44314.0,13082.0,evening
1560,404,702,3.0,22669.0,6528.0,morning
1561,404,702,1.0,8626.0,2434.0,night
1562,501,000,4.0,46729.0,12804.0,day
1563,501,000,1.0,12643.0,3634.0,evening
1564,501,000,3.0,39790.0,10807.0,morning
1565,501,000,3.0,39140.0,10990.0,night
1566,501,101,101.0,779954.0,201803.0,day
1567,501,101,23.0,173254.0,44112.0,evening
1568,501,101,149.0,1085450.0,278325.0,morning
1569,501,101,11.0,88113.0,21850.0,night
1570,501,102,20.0,197720.0,50418.0,day
1571,501,102,14.0,134903.0,35189.0,evening
1572,501,102,43.0,326013.0,85078.0,morning
1573,501,102,2.0,14636.0,3846.0,night
1574,501,103,34.0,301901.0,82044.0,day
1575,501,103,7.0,50464.0,14064.0,evening
1576,501,103,45.0,344641.0,95824.0,morning
1577,501,103,1.0,9355.0,2528.0,night
1578,501,104,61.0,446334.0,124469.0,day
1579,501,104,14.0,89789.0,25260.0,evening
1580,501,104,30.0,200528.0,57291.0,morning
1581,501,104,9.0,57582.0,16319.0,night
1582,501,105,1.0,13996.0,3777.0,day
1583,501,105,3.0,32547.0,8811.0,evening
1584,501,105,1.0,11801.0,3236.0,morning
1585,501,201,37.0,286574.0,82351.0,day
1586,501,201,9.0,66624.0,19172.0,evening
1587,501,201,62.0,442915.0,125456.0,morning
1588,501,201,19.0,136632.0,38169.0,night
1589,501,202,4.0,31792.0,9114.0,day
1590,501,202,2.0,17259.0,4828.0,evening
1591,501,202,5.0,43112.0,12098.0,morning
1592,501,203,34.0,254340.0,73105.0,day
1593,501,203,30.0,226732.0,66619.0,evening
1594,501,203,20.0,174661.0,48324.0,morning
1595,501,203,4.0,28032.0,8444.0,night
1596,501,204,4.0,40504.0,11982.0,day
1597,501,204,3.0,25318.0,7495.0,evening
1598,501,204,1.0,7035.0,2067.0,morning
1599,501,204,2.0,22042.0,6242.0,night
1600,501,301,635.0,3695373.0,930750.0,day
1601,501,301,292.0,1633288.0,412830.0,evening
1602,501,301,465.0,2581808.0,644206.0,morning
1603,501,301,56.0,295084.0,76533.0,night
1604,501,302,170.0,970818.0,275414.0,day
1605,501,302,140.0,789056.0,223556.0,evening
1606,501,302,130.0,746923.0,212130.0,morning
1607,501,302,61.0,396906.0,112612.0,night
1608,501,303,573.0,2859788.0,779783.0,day
1609,501,303,368.0,1805157.0,494816.0,evening
1610,501,303,308.0,1401852.0,384956.0,morning
1611,501,303,61.0,329596.0,92302.0,night
1612,501,304,145.0,773708.0,222250.0,day
1613,501,304,64.0,297316.0,84676.0,evening
1614,501,304,332.0,1694767.0,491533.0,morning
1615,501,304,109.0,640676.0,188190.0,night
1616,501,305,2625.0,9244581.0,2547054.0,day
1617,501,305,1728.0,5864762.0,1638152.0,evening
1618,501,305,1585.0,5816660.0,1606244.0,morning
1619,501,305,134.0,520401.0,144819.0,night
1620,501,401,49.0,311522.0,89456.0,day
1621,501,401,26.0,159396.0,46939.0,evening
1622,501,401,36.0,172834.0,53919.0,morning
1623,501,401,2.0,12570.0,3566.0,night
1624,501,402,17.0,103227.0,29127.0,day
1625,501,402,11.0,65517.0,18464.0,evening
1626,501,402,6.0,37205.0,10288.0,morning
1627,501,402,6.0,35117.0,9727.0,night
1628,501,404,842.0,2651848.0,802821.0,day
1629,501,404,576.0,1814267.0,548407.0,evening
1630,501,404,304.0,1038066.0,301295.0,morning
1631,501,404,70.0,211551.0,62199.0,night
1632,501,501,5530.0,7823840.0,2206398.0,day
1633,501,501,5340.0,7199474.0,2035563.0,evening
1634,501,501,2140.0,2915910.0,816913.0,morning
1635,501,501,596.0,869121.0,242459.0,night
1636,501,601,104.0,616524.0,161867.0,day
1637,501,601,32.0,194246.0,51030.0,evening
1638,501,601,27.0,166927.0,44409.0,morning
1639,501,601,1.0,6187.0,1673.0,night
1640,501,602,683.0,3067949.0,854311.0,day
1641,501,602,505.0,2114831.0,597423.0,evening
1642,501,602,335.0,1459992.0,402473.0,morning
1643,501,602,74.0,324489.0,89701.0,night
1644,501,603,14.0,102710.0,27833.0,day
1645,501,603,5.0,42614.0,11645.0,evening
1646,501,603,1.0,8595.0,2379.0,night
1647,501,701,438.0,2044465.0,559466.0,day
1648,501,701,235.0,1082009.0,296052.0,evening
1649,501,701,282.0,1196390.0,328594.0,morning
1650,501,701,16.0,83469.0,22616.0,night
1651,501,702,334.0,1149529.0,345843.0,day
1652,501,702,322.0,1093901.0,334194.0,evening
1653,501,702,237.0,600496.0,184374.0,morning
1654,501,702,35.0,105501.0,33395.0,night
1655,601,000,2.0,26737.0,6911.0,evening
1656,601,101,674.0,3093116.0,775446.0,day
1657,601,101,377.0,1647394.0,410403.0,evening
1658,601,101,470.0,2285256.0,576657.0,morning
1659,601,101,75.0,342927.0,86582.0,night
1660,601,102,177.0,994510.0,251462.0,day
1661,601,102,115.0,652748.0,166742.0,evening
1662,601,102,76.0,430350.0,108904.0,morning
1663,601,102,14.0,81725.0,21150.0,night
1664,601,103,108.0,630270.0,170106.0,day
1665,601,103,118.0,685098.0,183560.0,evening
1666,601,103,107.0,609674.0,164335.0,morning
1667,601,103,31.0,173308.0,47053.0,night
1668,601,104,89.0,457547.0,124489.0,day
1669,601,104,60.0,306268.0,82935.0,evening
1670,601,104,70.0,360213.0,97822.0,morning
1671,601,104,8.0,42275.0,11510.0,night
1672,601,105,2.0,19239.0,5162.0,day
1673,601,105,3.0,30983.0,8400.0,evening
1674,601,105,1.0,8317.0,2210.0,morning
1675,601,105,1.0,9626.0,2543.0,night
1676,601,201,25.0,159545.0,43086.0,day
1677,601,201,23.0,150050.0,40646.0,evening
1678,601,201,16.0,102759.0,27911.0,morning
1679,601,201,3.0,19844.0,5282.0,night
1680,601,202,10.0,86025.0,22822.0,day
1681,601,202,2.0,18047.0,4781.0,evening
1682,601,203,9.0,76084.0,21282.0,day
1683,601,203,20.0,169284.0,47301.0,evening
1684,601,203,3.0,29520.0,7920.0,morning
1685,601,204,1.0,11265.0,2976.0,day
1686,601,204,2.0,19564.0,5432.0,morning
1687,601,301,2473.0,5691685.0,1448328.0,day
1688,601,301,2266.0,4900671.0,1260509.0,evening
1689,601,301,928.0,2449820.0,611783.0,morning
1690,601,301,158.0,397352.0,100433.0,night
1691,601,302,208.0,630104.0,183826.0,day
1692,601,302,225.0,638207.0,188426.0,evening
1693,601,302,56.0,190484.0,54254.0,morning
1694,601,302,34.0,104437.0,30124.0,night
1695,601,303,391.0,1275093.0,362308.0,day
1696,601,303,442.0,1417870.0,402228.0,evening
1697,601,303,312.0,1078488.0,300049.0,morning
1698,601,303,45.0,149169.0,41675.0,night
1699,601,304,59.0,301158.0,85834.0,day
1700,601,304,46.0,215976.0,61426.0,evening
1701,601,304,38.0,191050.0,54287.0,morning
1702,601,304,6.0,30422.0,8598.0,night
1703,601,305,208.0,939142.0,239029.0,day
1704,601,305,195.0,839826.0,213914.0,evening
1705,601,305,108.0,523636.0,136076.0,morning
1706,601,305,12.0,48442.0,12120.0,night
1707,601,401,1.0,8024.0,2267.0,day
1708,601,401,1.0,8640.0,2466.0,night
1709,601,402,1.0,8996.0,2612.0,day
1710,601,404,4.0,28519.0,7725.0,day
1711,601,404,2.0,15278.0,4312.0,evening
1712,601,404,1.0,6649.0,1946.0,night
1713,601,501,54.0,336446.0,89107.0,day
1714,601,501,48.0,300842.0,79285.0,evening
1715,601,501,23.0,142044.0,37771.0,morning
1716,601,501,5.0,31664.0,8443.0,night
1717,601,601,2126.0,1739282.0,560858.0,day
1718,601,601,1854.0,1514245.0,487525.0,evening
1719,601,601,902.0,685835.0,222455.0,morning
1720,601,601,75.0,54502.0,17925.0,night
1721,601,602,1932.0,4460902.0,1306042.0,day
1722,601,602,1761.0,4254373.0,1247065.0,evening
1723,601,602,414.0,869167.0,253707.0,morning
1724,601,602,378.0,922677.0,270930.0,night
1725,601,603,271.0,1210062.0,355400.0,day
1726,601,603,217.0,1001949.0,293454.0,evening
1727,601,603,31.0,142015.0,41370.0,morning
1728,601,603,64.0,306535.0,89858.0,night
1729,601,701,256.0,1435646.0,375711.0,day
1730,601,701,206.0,1209474.0,317594.0,evening
1731,601,701,122.0,673907.0,175309.0,morning
1732,601,701,51.0,302508.0,79577.0,night
1733,601,702,63.0,393197.0,109103.0,day
1734,601,702,77.0,482753.0,134197.0,evening
1735,601,702,13.0,78435.0,21838.0,morning
1736,601,702,17.0,106747.0,29791.0,night
1737,602,000,1.0,17721.0,4620.0,day
1738,602,000,1.0,12920.0,3474.0,evening
1739,602,000,2.0,29925.0,7794.0,morning
1740,602,101,369.0,2436135.0,623235.0,day
1741,602,101,126.0,852754.0,218337.0,evening
1742,602,101,505.0,3388934.0,874427.0,morning
1743,602,101,18.0,129946.0,33748.0,night
1744,602,102,79.0,610156.0,156409.0,day
1745,602,102,27.0,223910.0,58644.0,evening
1746,602,102,34.0,255217.0,65593.0,morning
1747,602,102,9.0,71383.0,18571.0,night
1748,602,103,51.0,397833.0,107048.0,day
1749,602,103,37.0,303044.0,81786.0,evening
1750,602,103,65.0,490504.0,134935.0,morning
1751,602,103,10.0,82925.0,22276.0,night
1752,602,104,87.0,618032.0,167248.0,day
1753,602,104,40.0,282205.0,76155.0,evening
