,start_district,finish_district,count,total_distance,total_duration,day,time
5292,301,105,86.0,510629.0,140003.0,2.0,evening
5293,301,105,59.0,342041.0,93604.0,2.0,morning
5294,301,105,6.0,35694.0,9780.0,2.0,night
5295,301,105,83.0,484567.0,134859.0,3.0,day
5296,301,105,58.0,341778.0,93903.0,3.0,evening
5297,301,105,68.0,414311.0,112678.0,3.0,morning
5298,301,105,18.0,106172.0,28902.0,3.0,night
5299,301,105,83.0,486729.0,135219.0,4.0,day
5300,301,105,62.0,360839.0,99001.0,4.0,evening
5301,301,105,51.0,307645.0,84024.0,4.0,morning
5302,301,105,15.0,88147.0,24089.0,4.0,night
5303,301,105,53.0,312500.0,86239.0,5.0,day
5304,301,105,52.0,294246.0,80846.0,5.0,evening
5305,301,105,53.0,332042.0,89748.0,5.0,morning
5306,301,105,14.0,80526.0,22128.0,5.0,night
5307,301,105,35.0,209306.0,57915.0,6.0,day
5308,301,105,46.0,274391.0,74847.0,6.0,evening
5309,301,105,14.0,80530.0,22286.0,6.0,morning
5310,301,105,51.0,291144.0,80305.0,6.0,night
5311,301,201,180.0,764822.0,218171.0,0.0,day
5312,301,201,155.0,630091.0,178701.0,0.0,evening
5313,301,201,79.0,308673.0,89250.0,0.0,morning
5314,301,201,178.0,761633.0,217403.0,0.0,night
5315,301,201,269.0,1095025.0,314361.0,1.0,day
5316,301,201,212.0,845027.0,243252.0,1.0,evening
5317,301,201,301.0,1186829.0,345365.0,1.0,morning
5318,301,201,33.0,136353.0,38916.0,1.0,night
5319,301,201,317.0,1302293.0,374783.0,2.0,day
5320,301,201,234.0,954476.0,269696.0,2.0,evening
5321,301,201,313.0,1228443.0,358364.0,2.0,morning
5322,301,201,29.0,114843.0,32433.0,2.0,night
5323,301,201,328.0,1333255.0,382562.0,3.0,day
5324,301,201,239.0,997487.0,284041.0,3.0,evening
5325,301,201,331.0,1275562.0,372261.0,3.0,morning
5326,301,201,46.0,195665.0,54727.0,3.0,night
5327,301,201,297.0,1211034.0,349203.0,4.0,day
5328,301,201,249.0,1043182.0,297345.0,4.0,evening
5329,301,201,319.0,1247480.0,365647.0,4.0,morning
5330,301,201,42.0,168372.0,47754.0,4.0,night
5331,301,201,216.0,901438.0,257032.0,5.0,day
5332,301,201,172.0,709856.0,203263.0,5.0,evening
5333,301,201,243.0,939552.0,275534.0,5.0,morning
5334,301,201,42.0,164806.0,47149.0,5.0,night
5335,301,201,180.0,747333.0,213986.0,6.0,day
5336,301,201,145.0,610293.0,172609.0,6.0,evening
5337,301,201,84.0,327608.0,94932.0,6.0,morning
5338,301,201,144.0,608724.0,172969.0,6.0,night
5339,301,202,51.0,279097.0,75204.0,0.0,day
5340,301,202,43.0,252440.0,69511.0,0.0,evening
5341,301,202,7.0,39145.0,10855.0,0.0,morning
5342,301,202,58.0,342473.0,93574.0,0.0,night
5343,301,202,57.0,315684.0,87417.0,1.0,day
5344,301,202,58.0,319774.0,88484.0,1.0,evening
5345,301,202,20.0,129715.0,34961.0,1.0,morning
5346,301,202,4.0,21649.0,5923.0,1.0,night
5347,301,202,66.0,374120.0,103677.0,2.0,day
5348,301,202,74.0,416938.0,114843.0,2.0,evening
5349,301,202,19.0,113580.0,30836.0,2.0,morning
5350,301,202,3.0,17755.0,4975.0,2.0,night
5351,301,202,70.0,391477.0,107405.0,3.0,day
5352,301,202,56.0,310342.0,85016.0,3.0,evening
5353,301,202,20.0,115926.0,31547.0,3.0,morning
5354,301,202,10.0,53324.0,14602.0,3.0,night
5355,301,202,50.0,275843.0,76003.0,4.0,day
5356,301,202,43.0,233040.0,63825.0,4.0,evening
5357,301,202,23.0,134535.0,36483.0,4.0,morning
5358,301,202,15.0,84535.0,23005.0,4.0,night
5359,301,202,39.0,225291.0,61362.0,5.0,day
5360,301,202,37.0,203015.0,55422.0,5.0,evening
5361,301,202,10.0,54187.0,14874.0,5.0,morning
5362,301,202,12.0,69087.0,18937.0,5.0,night
5363,301,202,39.0,222717.0,61451.0,6.0,day
5364,301,202,49.0,264248.0,73205.0,6.0,evening
5365,301,202,14.0,75690.0,20333.0,6.0,morning
5366,301,202,35.0,198638.0,54348.0,6.0,night
5367,301,203,41.0,266602.0,75008.0,0.0,day
5368,301,203,32.0,203255.0,57350.0,0.0,evening
5369,301,203,6.0,35207.0,9670.0,0.0,morning
5370,301,203,36.0,232349.0,65540.0,0.0,night
5371,301,203,68.0,446584.0,125611.0,1.0,day
5372,301,203,37.0,227973.0,64313.0,1.0,evening
5373,301,203,13.0,86030.0,24184.0,1.0,morning
5374,301,203,3.0,21626.0,6199.0,1.0,night
5375,301,203,55.0,350844.0,98912.0,2.0,day
5376,301,203,54.0,332667.0,93420.0,2.0,evening
5377,301,203,11.0,67798.0,19045.0,2.0,morning
5378,301,203,2.0,13803.0,3902.0,2.0,night
5379,301,203,50.0,316045.0,88669.0,3.0,day
5380,301,203,49.0,297704.0,83602.0,3.0,evening
5381,301,203,17.0,108013.0,30141.0,3.0,morning
5382,301,203,6.0,40551.0,11344.0,3.0,night
5383,301,203,50.0,305823.0,86677.0,4.0,day
5384,301,203,53.0,332222.0,93855.0,4.0,evening
5385,301,203,14.0,90414.0,25364.0,4.0,morning
5386,301,203,5.0,30163.0,8263.0,4.0,night
5387,301,203,39.0,244375.0,68822.0,5.0,day
5388,301,203,43.0,268502.0,75730.0,5.0,evening
5389,301,203,12.0,72564.0,20353.0,5.0,morning
5390,301,203,3.0,19247.0,5562.0,5.0,night
5391,301,203,31.0,194213.0,54404.0,6.0,day
5392,301,203,38.0,233101.0,65481.0,6.0,evening
5393,301,203,6.0,39892.0,11091.0,6.0,morning
5394,301,203,21.0,130161.0,36455.0,6.0,night
5395,301,204,4.0,29879.0,8334.0,0.0,day
5396,301,204,2.0,15145.0,4248.0,0.0,morning
5397,301,204,4.0,30751.0,8373.0,0.0,night
5398,301,204,3.0,24996.0,6916.0,1.0,day
5399,301,204,11.0,86140.0,23935.0,1.0,evening
5400,301,204,18.0,125279.0,35187.0,1.0,morning
5401,301,204,7.0,54006.0,15159.0,2.0,day
5402,301,204,8.0,59653.0,16540.0,2.0,evening
5403,301,204,22.0,157657.0,44294.0,2.0,morning
5404,301,204,9.0,69638.0,19459.0,3.0,day
5405,301,204,9.0,71613.0,19763.0,3.0,evening
5406,301,204,13.0,91100.0,25427.0,3.0,morning
5407,301,204,4.0,31339.0,8504.0,4.0,day
5408,301,204,8.0,60837.0,16873.0,4.0,evening
5409,301,204,21.0,149480.0,41626.0,4.0,morning
5410,301,204,1.0,8861.0,2407.0,4.0,night
5411,301,204,2.0,15290.0,4054.0,5.0,day
5412,301,204,4.0,30190.0,8222.0,5.0,evening
5413,301,204,10.0,70076.0,19774.0,5.0,morning
5414,301,204,1.0,7642.0,2223.0,5.0,night
5415,301,204,2.0,14636.0,4046.0,6.0,day
5416,301,204,4.0,32120.0,8890.0,6.0,evening
5417,301,204,3.0,24517.0,6767.0,6.0,morning
5418,301,204,2.0,18012.0,4906.0,6.0,night
5419,301,301,4161.0,4844888.0,1283700.0,0.0,day
5420,301,301,2863.0,3137628.0,846373.0,0.0,evening
5421,301,301,820.0,904235.0,238695.0,0.0,morning
5422,301,301,1274.0,1367318.0,374075.0,0.0,night
5423,301,301,4447.0,4895338.0,1312820.0,1.0,day
5424,301,301,3574.0,3959488.0,1065823.0,1.0,evening
5425,301,301,2501.0,2735214.0,729245.0,1.0,morning
5426,301,301,263.0,269186.0,72596.0,1.0,night
5427,301,301,4744.0,5091666.0,1366263.0,2.0,day
5428,301,301,4075.0,4533702.0,1222724.0,2.0,evening
5429,301,301,2868.0,3156920.0,839721.0,2.0,morning
5430,301,301,227.0,264573.0,69768.0,2.0,night
5431,301,301,4792.0,5171255.0,1387585.0,3.0,day
5432,301,301,4150.0,4621278.0,1247704.0,3.0,evening
5433,301,301,2905.0,3155168.0,837143.0,3.0,morning
5434,301,301,312.0,323602.0,86560.0,3.0,night
5435,301,301,4733.0,5042875.0,1358000.0,4.0,day
5436,301,301,3889.0,4252781.0,1143059.0,4.0,evening
5437,301,301,2876.0,3127254.0,832136.0,4.0,morning
5438,301,301,400.0,423286.0,113529.0,4.0,night
5439,301,301,4565.0,4834121.0,1295871.0,5.0,day
5440,301,301,3808.0,4149109.0,1119905.0,5.0,evening
5441,301,301,2475.0,2624581.0,699146.0,5.0,morning
5442,301,301,398.0,411984.0,111639.0,5.0,night
5443,301,301,4884.0,5468554.0,1458172.0,6.0,day
5444,301,301,3661.0,3989235.0,1069593.0,6.0,evening
5445,301,301,1302.0,1465561.0,385418.0,6.0,morning
5446,301,301,895.0,946922.0,259760.0,6.0,night
5447,301,302,556.0,811428.0,275428.0,0.0,day
5448,301,302,497.0,712256.0,239456.0,0.0,evening
5449,301,302,145.0,219372.0,73921.0,0.0,morning
5450,301,302,394.0,518503.0,176126.0,0.0,night
5451,301,302,741.0,994529.0,336292.0,1.0,day
5452,301,302,706.0,945867.0,318644.0,1.0,evening
5453,301,302,187.0,265305.0,88685.0,1.0,morning
5454,301,302,74.0,92765.0,31067.0,1.0,night
5455,301,302,774.0,1055171.0,355777.0,2.0,day
5456,301,302,866.0,1187357.0,400119.0,2.0,evening
5457,301,302,213.0,314234.0,104616.0,2.0,morning
5458,301,302,61.0,76136.0,26131.0,2.0,night
5459,301,302,719.0,973565.0,328510.0,3.0,day
5460,301,302,883.0,1191182.0,400697.0,3.0,evening
5461,301,302,232.0,341845.0,114281.0,3.0,morning
5462,301,302,73.0,92020.0,30886.0,3.0,night
5463,301,302,749.0,1017051.0,341530.0,4.0,day
5464,301,302,820.0,1129127.0,379448.0,4.0,evening
5465,301,302,231.0,350940.0,117815.0,4.0,morning
5466,301,302,122.0,146920.0,49052.0,4.0,night
5467,301,302,630.0,853243.0,289900.0,5.0,day
5468,301,302,763.0,1009628.0,343562.0,5.0,evening
5469,301,302,217.0,321186.0,107338.0,5.0,morning
5470,301,302,137.0,161424.0,54452.0,5.0,night
5471,301,302,688.0,986294.0,333653.0,6.0,day
5472,301,302,720.0,1000301.0,338726.0,6.0,evening
5473,301,302,176.0,263139.0,88828.0,6.0,morning
5474,301,302,262.0,321861.0,109439.0,6.0,night
5475,301,303,1250.0,2202198.0,668188.0,0.0,day
5476,301,303,1029.0,1846272.0,564938.0,0.0,evening
5477,301,303,190.0,362800.0,111089.0,0.0,morning
5478,301,303,596.0,1064044.0,335652.0,0.0,night
5479,301,303,1608.0,2863506.0,862031.0,1.0,day
5480,301,303,1344.0,2380169.0,725850.0,1.0,evening
5481,301,303,784.0,1443194.0,432287.0,1.0,morning
5482,301,303,116.0,224072.0,66878.0,1.0,night
5483,301,303,1721.0,3105476.0,936191.0,2.0,day
5484,301,303,1586.0,2806624.0,854285.0,2.0,evening
5485,301,303,835.0,1513101.0,454576.0,2.0,morning
5486,301,303,92.0,170082.0,50524.0,2.0,night
5487,301,303,1714.0,3046150.0,913493.0,3.0,day
5488,301,303,1602.0,2829436.0,865136.0,3.0,evening
5489,301,303,890.0,1651407.0,494236.0,3.0,morning
5490,301,303,111.0,205844.0,62651.0,3.0,night
5491,301,303,1635.0,2906973.0,877669.0,4.0,day
5492,301,303,1563.0,2741444.0,847336.0,4.0,evening
5493,301,303,851.0,1581614.0,474413.0,4.0,morning
5494,301,303,150.0,287322.0,86866.0,4.0,night
5495,301,303,1413.0,2457097.0,742575.0,5.0,day
5496,301,303,1219.0,2116560.0,649125.0,5.0,evening
5497,301,303,730.0,1310022.0,392104.0,5.0,morning
5498,301,303,151.0,261728.0,81785.0,5.0,night
5499,301,303,1161.0,2070716.0,631267.0,6.0,day
5500,301,303,1130.0,1989131.0,605605.0,6.0,evening
5501,301,303,286.0,517935.0,156051.0,6.0,morning
5502,301,303,391.0,686130.0,214019.0,6.0,night
5503,301,304,153.0,490968.0,152309.0,0.0,day
5504,301,304,121.0,386793.0,120744.0,0.0,evening
5505,301,304,64.0,205458.0,64447.0,0.0,morning
5506,301,304,116.0,364365.0,116540.0,0.0,night
5507,301,304,368.0,1117802.0,348093.0,1.0,day
5508,301,304,171.0,524378.0,162911.0,1.0,evening
5509,301,304,315.0,1017962.0,324537.0,1.0,morning
5510,301,304,16.0,50506.0,15508.0,1.0,night
5511,301,304,357.0,1086313.0,339645.0,2.0,day
5512,301,304,205.0,616954.0,192069.0,2.0,evening
5513,301,304,371.0,1194870.0,379208.0,2.0,morning
5514,301,304,22.0,71560.0,21975.0,2.0,night
5515,301,304,392.0,1183914.0,368469.0,3.0,day
5516,301,304,219.0,675325.0,208712.0,3.0,evening
5517,301,304,352.0,1138537.0,360599.0,3.0,morning
5518,301,304,33.0,100000.0,31322.0,3.0,night
5519,301,304,387.0,1164968.0,362615.0,4.0,day
5520,301,304,209.0,628558.0,193956.0,4.0,evening
5521,301,304,339.0,1085578.0,343103.0,4.0,morning
5522,301,304,26.0,83957.0,25923.0,4.0,night
5523,301,304,285.0,863717.0,269067.0,5.0,day
5524,301,304,192.0,587685.0,183805.0,5.0,evening
5525,301,304,253.0,812771.0,255299.0,5.0,morning
5526,301,304,23.0,73133.0,22772.0,5.0,night
5527,301,304,167.0,519204.0,160376.0,6.0,day
5528,301,304,153.0,463075.0,145254.0,6.0,evening
5529,301,304,86.0,266033.0,83399.0,6.0,morning
5530,301,304,91.0,288621.0,91967.0,6.0,night
5531,301,305,882.0,2658684.0,693112.0,0.0,day
5532,301,305,714.0,2275564.0,604452.0,0.0,evening
5533,301,305,146.0,466919.0,123533.0,0.0,morning
5534,301,305,404.0,1351591.0,367143.0,0.0,night
5535,301,305,1409.0,4230734.0,1117227.0,1.0,day
5536,301,305,966.0,3043327.0,806062.0,1.0,evening
5537,301,305,450.0,1328311.0,348840.0,1.0,morning
5538,301,305,65.0,222753.0,59863.0,1.0,night
5539,301,305,1441.0,4369619.0,1152602.0,2.0,day
5540,301,305,1185.0,3696684.0,979466.0,2.0,evening
5541,301,305,457.0,1362928.0,359188.0,2.0,morning
5542,301,305,57.0,189337.0,51968.0,2.0,night
5543,301,305,1451.0,4377846.0,1155555.0,3.0,day
5544,301,305,1231.0,3830118.0,1013647.0,3.0,evening
5545,301,305,442.0,1319451.0,348446.0,3.0,morning
5546,301,305,101.0,347430.0,93979.0,3.0,night
5547,301,305,1258.0,3765769.0,991945.0,4.0,day
5548,301,305,1074.0,3286301.0,870248.0,4.0,evening
5549,301,305,484.0,1500034.0,398864.0,4.0,morning
5550,301,305,106.0,358097.0,97438.0,4.0,night
5551,301,305,1058.0,3131649.0,822240.0,5.0,day
5552,301,305,867.0,2608821.0,689713.0,5.0,evening
5553,301,305,354.0,1050177.0,277978.0,5.0,morning
5554,301,305,104.0,367820.0,99096.0,5.0,night
5555,301,305,1079.0,3255633.0,852434.0,6.0,day
5556,301,305,715.0,2200898.0,580836.0,6.0,evening
5557,301,305,188.0,577118.0,153196.0,6.0,morning
5558,301,305,257.0,852508.0,231177.0,6.0,night
5559,301,401,3.0,19136.0,5612.0,0.0,day
5560,301,401,4.0,26002.0,7567.0,0.0,evening
5561,301,401,1.0,6187.0,1783.0,0.0,morning
5562,301,401,3.0,19938.0,5814.0,0.0,night
5563,301,401,16.0,102203.0,30006.0,1.0,day
5564,301,401,3.0,20661.0,6091.0,1.0,evening
5565,301,401,2.0,12767.0,3667.0,1.0,morning
5566,301,401,7.0,45601.0,13416.0,2.0,day
5567,301,401,7.0,45795.0,13365.0,2.0,evening
5568,301,401,2.0,13417.0,3910.0,2.0,morning
5569,301,401,8.0,51538.0,15092.0,3.0,day
5570,301,401,7.0,44831.0,13120.0,3.0,evening
5571,301,401,1.0,7202.0,2120.0,3.0,morning
5572,301,401,1.0,6660.0,1977.0,3.0,night
5573,301,401,3.0,19798.0,5854.0,4.0,day
5574,301,401,9.0,59245.0,17256.0,4.0,evening
5575,301,401,2.0,14134.0,4139.0,4.0,morning
5576,301,401,2.0,13704.0,4082.0,4.0,night
5577,301,401,6.0,38719.0,11370.0,5.0,day
5578,301,401,4.0,27338.0,8080.0,5.0,evening
5579,301,401,5.0,32820.0,9563.0,6.0,day
5580,301,401,2.0,13126.0,3792.0,6.0,evening
5581,301,401,1.0,6852.0,2041.0,6.0,morning
5582,301,401,4.0,25550.0,7491.0,6.0,night
5583,301,402,1.0,8198.0,2397.0,1.0,day
5584,301,402,2.0,16396.0,4794.0,1.0,evening
5585,301,402,3.0,23806.0,6941.0,2.0,day
5586,301,402,4.0,30118.0,8766.0,2.0,evening
5587,301,402,2.0,15214.0,4451.0,3.0,day
5588,301,402,1.0,8198.0,2397.0,3.0,night
5589,301,402,2.0,15214.0,4451.0,4.0,day
5590,301,402,1.0,7804.0,2304.0,4.0,evening
5591,301,402,2.0,15023.0,4387.0,5.0,day
5592,301,402,1.0,7410.0,2147.0,5.0,evening
5593,301,402,1.0,7971.0,2365.0,6.0,night
5594,301,404,23.0,133108.0,38339.0,0.0,day
5595,301,404,53.0,297813.0,87800.0,0.0,evening
5596,301,404,5.0,31021.0,8702.0,0.0,morning
5597,301,404,18.0,106531.0,30352.0,0.0,night
5598,301,404,41.0,241143.0,68553.0,1.0,day
5599,301,404,37.0,226137.0,65255.0,1.0,evening
5600,301,404,5.0,34005.0,9523.0,1.0,morning
5601,301,404,49.0,294978.0,82812.0,2.0,day
5602,301,404,36.0,217315.0,60622.0,2.0,evening
5603,301,404,5.0,31675.0,9079.0,2.0,morning
5604,301,404,1.0,5658.0,1604.0,2.0,night
5605,301,404,49.0,284358.0,80046.0,3.0,day
5606,301,404,35.0,208409.0,58908.0,3.0,evening
5607,301,404,9.0,54695.0,15686.0,3.0,morning
5608,301,404,2.0,10913.0,3088.0,3.0,night
5609,301,404,31.0,179097.0,50970.0,4.0,day
5610,301,404,28.0,175767.0,50379.0,4.0,evening
5611,301,404,7.0,44381.0,12402.0,4.0,morning
5612,301,404,4.0,24786.0,7072.0,4.0,night
5613,301,404,39.0,224512.0,63033.0,5.0,day
5614,301,404,30.0,186517.0,52488.0,5.0,evening
5615,301,404,3.0,18851.0,5247.0,5.0,morning
5616,301,404,6.0,35776.0,10230.0,5.0,night
5617,301,404,27.0,161519.0,45889.0,6.0,day
5618,301,404,19.0,113762.0,32457.0,6.0,evening
5619,301,404,4.0,26186.0,7507.0,6.0,morning
5620,301,404,13.0,77494.0,21915.0,6.0,night
5621,301,501,82.0,450074.0,117888.0,0.0,day
5622,301,501,66.0,383709.0,101155.0,0.0,evening
5623,301,501,14.0,71718.0,19146.0,0.0,morning
5624,301,501,34.0,200875.0,53182.0,0.0,night
5625,301,501,123.0,705560.0,184191.0,1.0,day
5626,301,501,74.0,410562.0,108897.0,1.0,evening
5627,301,501,27.0,168605.0,44138.0,1.0,morning
5628,301,501,9.0,55130.0,14740.0,1.0,night
5629,301,501,105.0,610059.0,158866.0,2.0,day
5630,301,501,94.0,538165.0,141185.0,2.0,evening
5631,301,501,36.0,236309.0,61936.0,2.0,morning
5632,301,501,4.0,24659.0,6491.0,2.0,night
5633,301,501,99.0,589437.0,154376.0,3.0,day
5634,301,501,91.0,518132.0,135899.0,3.0,evening
5635,301,501,31.0,201132.0,52677.0,3.0,morning
5636,301,501,6.0,33465.0,9120.0,3.0,night
5637,301,501,102.0,583954.0,152988.0,4.0,day
5638,301,501,66.0,383169.0,101794.0,4.0,evening
5639,301,501,25.0,153098.0,39800.0,4.0,morning
5640,301,501,8.0,52069.0,13867.0,4.0,night
5641,301,501,87.0,504686.0,131898.0,5.0,day
5642,301,501,59.0,342670.0,90970.0,5.0,evening
5643,301,501,19.0,122961.0,32157.0,5.0,morning
5644,301,501,8.0,42843.0,11506.0,5.0,night
5645,301,501,76.0,418601.0,110049.0,6.0,day
5646,301,501,62.0,363346.0,95546.0,6.0,evening
5647,301,501,23.0,126048.0,33039.0,6.0,morning
5648,301,501,16.0,108034.0,28317.0,6.0,night
5649,301,601,531.0,1104418.0,319622.0,0.0,day
5650,301,601,234.0,500467.0,144571.0,0.0,evening
5651,301,601,82.0,193016.0,54419.0,0.0,morning
5652,301,601,147.0,373172.0,105764.0,0.0,night
5653,301,601,335.0,760348.0,216855.0,1.0,day
5654,301,601,289.0,629629.0,182883.0,1.0,evening
5655,301,601,74.0,178447.0,50089.0,1.0,morning
5656,301,601,42.0,111616.0,31551.0,1.0,night
5657,301,601,357.0,764273.0,219354.0,2.0,day
5658,301,601,374.0,811540.0,235438.0,2.0,evening
5659,301,601,62.0,143895.0,40642.0,2.0,morning
5660,301,601,22.0,53048.0,14549.0,2.0,night
5661,301,601,419.0,929853.0,263955.0,3.0,day
5662,301,601,373.0,819825.0,236605.0,3.0,evening
5663,301,601,95.0,227373.0,63330.0,3.0,morning
5664,301,601,40.0,109809.0,30681.0,3.0,night
5665,301,601,376.0,783767.0,225290.0,4.0,day
5666,301,601,321.0,733406.0,210168.0,4.0,evening
5667,301,601,95.0,220791.0,62985.0,4.0,morning
5668,301,601,60.0,158286.0,43928.0,4.0,night
5669,301,601,336.0,732841.0,209609.0,5.0,day
5670,301,601,289.0,646160.0,182652.0,5.0,evening
5671,301,601,91.0,201345.0,57143.0,5.0,morning
5672,301,601,55.0,159327.0,44141.0,5.0,night
5673,301,601,498.0,1022693.0,296982.0,6.0,day
5674,301,601,300.0,670946.0,190427.0,6.0,evening
5675,301,601,131.0,298555.0,84701.0,6.0,morning
5676,301,601,75.0,188998.0,53060.0,6.0,night
5677,301,602,337.0,1453528.0,392401.0,0.0,day
5678,301,602,206.0,935601.0,252206.0,0.0,evening
5679,301,602,49.0,220910.0,59851.0,0.0,morning
5680,301,602,162.0,775632.0,209612.0,0.0,night
5681,301,602,349.0,1568448.0,422750.0,1.0,day
5682,301,602,262.0,1191401.0,322139.0,1.0,evening
5683,301,602,74.0,350113.0,94045.0,1.0,morning
5684,301,602,56.0,253184.0,68141.0,1.0,night
5685,301,602,353.0,1588318.0,429798.0,2.0,day
5686,301,602,308.0,1375569.0,371738.0,2.0,evening
5687,301,602,87.0,413836.0,110704.0,2.0,morning
5688,301,602,32.0,159591.0,42977.0,2.0,night
5689,301,602,307.0,1384914.0,374671.0,3.0,day
5690,301,602,291.0,1317862.0,356659.0,3.0,evening
5691,301,602,103.0,476356.0,127898.0,3.0,morning
5692,301,602,40.0,185913.0,50211.0,3.0,night
5693,301,602,307.0,1424488.0,384860.0,4.0,day
5694,301,602,275.0,1219449.0,328356.0,4.0,evening
5695,301,602,105.0,501530.0,134207.0,4.0,morning
5696,301,602,51.0,254259.0,68824.0,4.0,night
5697,301,602,255.0,1129031.0,304044.0,5.0,day
5698,301,602,257.0,1164701.0,314743.0,5.0,evening
5699,301,602,83.0,394950.0,105877.0,5.0,morning
5700,301,602,49.0,240678.0,65334.0,5.0,night
5701,301,602,312.0,1356721.0,367129.0,6.0,day
5702,301,602,230.0,1050829.0,282323.0,6.0,evening
5703,301,602,66.0,309412.0,83416.0,6.0,morning
5704,301,602,121.0,556255.0,150200.0,6.0,night
5705,301,603,23.0,156842.0,43271.0,0.0,day
5706,301,603,2.0,12840.0,3574.0,0.0,evening
5707,301,603,6.0,39831.0,11049.0,0.0,morning
5708,301,603,28.0,196603.0,54510.0,0.0,night
5709,301,603,31.0,209775.0,58109.0,1.0,day
5710,301,603,25.0,164831.0,46202.0,1.0,evening
5711,301,603,5.0,34214.0,9526.0,1.0,morning
5712,301,603,3.0,20918.0,5851.0,1.0,night
5713,301,603,27.0,177516.0,49347.0,2.0,day
5714,301,603,26.0,172729.0,47970.0,2.0,evening
5715,301,603,3.0,19651.0,5605.0,2.0,morning
5716,301,603,4.0,29494.0,8329.0,2.0,night
5717,301,603,27.0,170105.0,47094.0,3.0,day
5718,301,603,16.0,109808.0,30789.0,3.0,evening
5719,301,603,13.0,82538.0,22890.0,3.0,morning
5720,301,603,2.0,15015.0,4115.0,3.0,night
5721,301,603,21.0,135083.0,37486.0,4.0,day
5722,301,603,23.0,146324.0,40547.0,4.0,evening
5723,301,603,9.0,53821.0,14886.0,4.0,morning
5724,301,603,3.0,22720.0,6382.0,4.0,night
5725,301,603,17.0,111537.0,31072.0,5.0,day
5726,301,603,5.0,35795.0,9972.0,5.0,evening
5727,301,603,5.0,35067.0,9631.0,5.0,morning
5728,301,603,5.0,35288.0,9626.0,5.0,night
5729,301,603,24.0,152047.0,42326.0,6.0,day
5730,301,603,16.0,100488.0,27924.0,6.0,evening
5731,301,603,6.0,33394.0,9384.0,6.0,morning
5732,301,603,9.0,65794.0,18502.0,6.0,night
5733,301,701,12.0,101543.0,26288.0,0.0,day
5734,301,701,8.0,63148.0,16356.0,0.0,evening
5735,301,701,6.0,41552.0,10781.0,0.0,morning
5736,301,701,5.0,42191.0,10930.0,0.0,night
5737,301,701,14.0,103230.0,26653.0,1.0,day
5738,301,701,9.0,67210.0,17396.0,1.0,evening
5739,301,701,17.0,120462.0,31247.0,1.0,morning
5740,301,701,1.0,9026.0,2312.0,1.0,night
5741,301,701,17.0,126513.0,32761.0,2.0,day
5742,301,701,9.0,72648.0,18925.0,2.0,evening
5743,301,701,19.0,136435.0,35406.0,2.0,morning
5744,301,701,2.0,15850.0,4115.0,2.0,night
5745,301,701,18.0,144594.0,37420.0,3.0,day
5746,301,701,8.0,61187.0,15814.0,3.0,evening
5747,301,701,12.0,88885.0,22919.0,3.0,morning
5748,301,701,5.0,45187.0,11675.0,3.0,night
5749,301,701,13.0,97382.0,25152.0,4.0,day
5750,301,701,11.0,82520.0,21376.0,4.0,evening
5751,301,701,13.0,92482.0,23885.0,4.0,morning
5752,301,701,4.0,35151.0,9086.0,4.0,night
5753,301,701,16.0,122972.0,31823.0,5.0,day
5754,301,701,5.0,40858.0,10674.0,5.0,evening
5755,301,701,11.0,76046.0,19715.0,5.0,morning
5756,301,701,3.0,23880.0,6165.0,5.0,night
5757,301,701,12.0,98894.0,25508.0,6.0,day
5758,301,701,5.0,38487.0,9898.0,6.0,evening
5759,301,701,7.0,50138.0,13093.0,6.0,morning
5760,301,701,5.0,42780.0,11126.0,6.0,night
5761,301,702,1.0,8549.0,2289.0,0.0,day
5762,301,702,2.0,15753.0,4317.0,0.0,evening
5763,301,702,2.0,16542.0,4388.0,0.0,night
5764,301,702,4.0,37033.0,9990.0,1.0,day
5765,301,702,1.0,8497.0,2316.0,1.0,evening
5766,301,702,2.0,18170.0,4930.0,1.0,morning
5767,301,702,2.0,15547.0,4203.0,1.0,night
5768,301,702,6.0,51990.0,14112.0,2.0,day
5769,301,702,1.0,8077.0,2203.0,2.0,evening
5770,301,702,2.0,15932.0,4350.0,2.0,night
5771,301,702,9.0,75647.0,20546.0,3.0,day
5772,301,702,2.0,20182.0,5414.0,3.0,evening
5773,301,702,1.0,8813.0,2356.0,3.0,night
5774,301,702,3.0,25452.0,6925.0,4.0,day
5775,301,702,3.0,29110.0,7815.0,4.0,night
5776,301,702,2.0,19762.0,5301.0,5.0,evening
5777,301,702,1.0,10470.0,2817.0,6.0,day
5778,301,702,1.0,8549.0,2289.0,6.0,morning
5779,301,702,3.0,27657.0,7486.0,6.0,night
5780,302,000,9.0,71443.0,18172.0,0.0,day
5781,302,000,5.0,40282.0,10202.0,0.0,evening
5782,302,000,1.0,9295.0,2351.0,0.0,morning
5783,302,000,3.0,24314.0,6231.0,0.0,night
5784,302,000,10.0,73852.0,18794.0,1.0,day
5785,302,000,7.0,61631.0,15788.0,1.0,evening
5786,302,000,4.0,34253.0,8697.0,1.0,morning
5787,302,000,1.0,8811.0,2258.0,1.0,night
5788,302,000,3.0,32656.0,8461.0,2.0,day
5789,302,000,9.0,74123.0,18927.0,2.0,evening
5790,302,000,4.0,29607.0,7521.0,2.0,morning
5791,302,000,4.0,33762.0,8602.0,3.0,day
5792,302,000,9.0,76877.0,19406.0,3.0,evening
5793,302,000,6.0,47886.0,12213.0,3.0,morning
