,start_district,finish_district,count,total_distance,total_duration,day
2625,404,204,19.0,117601.0,33737.0,1.0
2626,404,204,26.0,155019.0,44669.0,2.0
2627,404,204,26.0,161494.0,46040.0,3.0
2628,404,204,24.0,152136.0,43351.0,4.0
2629,404,204,16.0,94406.0,27283.0,5.0
2630,404,204,13.0,84377.0,24398.0,6.0
2631,404,301,99.0,585700.0,151583.0,0.0
2632,404,301,95.0,574330.0,148858.0,1.0
2633,404,301,106.0,635270.0,165728.0,2.0
2634,404,301,98.0,587553.0,151639.0,3.0
2635,404,301,122.0,718121.0,185967.0,4.0
2636,404,301,84.0,499889.0,129349.0,5.0
2637,404,301,74.0,450162.0,116861.0,6.0
2638,404,302,48.0,264433.0,70661.0,0.0
2639,404,302,44.0,236227.0,63285.0,1.0
2640,404,302,50.0,270545.0,72197.0,2.0
2641,404,302,48.0,257513.0,68589.0,3.0
2642,404,302,51.0,277926.0,74134.0,4.0
2643,404,302,39.0,209895.0,55538.0,5.0
2644,404,302,53.0,286258.0,76747.0,6.0
2645,404,303,141.0,666038.0,177307.0,0.0
2646,404,303,163.0,780992.0,206763.0,1.0
2647,404,303,166.0,780418.0,206018.0,2.0
2648,404,303,173.0,813832.0,215035.0,3.0
2649,404,303,157.0,766094.0,203641.0,4.0
2650,404,303,127.0,606216.0,160163.0,5.0
2651,404,303,128.0,606366.0,162471.0,6.0
2652,404,304,89.0,392698.0,107039.0,0.0
2653,404,304,185.0,824290.0,227113.0,1.0
2654,404,304,197.0,861142.0,236550.0,2.0
2655,404,304,169.0,762896.0,210267.0,3.0
2656,404,304,166.0,735862.0,201893.0,4.0
2657,404,304,126.0,556510.0,152123.0,5.0
2658,404,304,112.0,498702.0,137800.0,6.0
2659,404,305,747.0,1730289.0,480885.0,0.0
2660,404,305,939.0,2074427.0,579992.0,1.0
2661,404,305,965.0,2189263.0,609808.0,2.0
2662,404,305,1048.0,2289669.0,639964.0,3.0
2663,404,305,942.0,2048751.0,566858.0,4.0
2664,404,305,867.0,1902925.0,530195.0,5.0
2665,404,305,745.0,1637474.0,453784.0,6.0
2666,404,401,161.0,356171.0,101514.0,0.0
2667,404,401,168.0,368804.0,103760.0,1.0
2668,404,401,145.0,345469.0,99644.0,2.0
2669,404,401,154.0,347601.0,98932.0,3.0
2670,404,401,133.0,298640.0,84323.0,4.0
2671,404,401,130.0,307741.0,88673.0,5.0
2672,404,401,168.0,385487.0,111502.0,6.0
2673,404,402,53.0,139633.0,37955.0,0.0
2674,404,402,40.0,103299.0,28152.0,1.0
2675,404,402,36.0,99653.0,27237.0,2.0
2676,404,402,49.0,135309.0,37350.0,3.0
2677,404,402,45.0,126187.0,34561.0,4.0
2678,404,402,37.0,101928.0,27864.0,5.0
2679,404,402,47.0,131910.0,36809.0,6.0
2680,404,404,1450.0,1407587.0,454022.0,0.0
2681,404,404,1721.0,1688770.0,543178.0,1.0
2682,404,404,1721.0,1732719.0,552260.0,2.0
2683,404,404,1804.0,1758373.0,559331.0,3.0
2684,404,404,1892.0,1888641.0,597132.0,4.0
2685,404,404,1610.0,1598092.0,504404.0,5.0
2686,404,404,1439.0,1364929.0,435584.0,6.0
2687,404,501,257.0,776417.0,225470.0,0.0
2688,404,501,385.0,1254528.0,358843.0,1.0
2689,404,501,380.0,1240889.0,354243.0,2.0
2690,404,501,405.0,1303707.0,372515.0,3.0
2691,404,501,356.0,1167113.0,333593.0,4.0
2692,404,501,321.0,1031750.0,295903.0,5.0
2693,404,501,215.0,659560.0,190980.0,6.0
2694,404,601,2.0,14520.0,3871.0,0.0
2695,404,601,3.0,22221.0,5766.0,2.0
2696,404,601,1.0,6931.0,1816.0,3.0
2697,404,601,1.0,6587.0,1616.0,5.0
2698,404,601,1.0,6931.0,1816.0,6.0
2699,404,602,26.0,166211.0,48194.0,0.0
2700,404,602,20.0,136741.0,39055.0,1.0
2701,404,602,21.0,135790.0,39919.0,2.0
2702,404,602,19.0,129013.0,36906.0,3.0
2703,404,602,22.0,149908.0,43684.0,4.0
2704,404,602,25.0,166897.0,48245.0,5.0
2705,404,602,25.0,168888.0,49340.0,6.0
2706,404,701,4.0,32551.0,9039.0,0.0
2707,404,701,26.0,196790.0,55343.0,1.0
2708,404,701,19.0,141921.0,39796.0,2.0
2709,404,701,22.0,160671.0,45117.0,3.0
2710,404,701,15.0,103409.0,29328.0,4.0
2711,404,701,13.0,95338.0,26787.0,5.0
2712,404,701,5.0,36806.0,10456.0,6.0
2713,404,702,2.0,13133.0,3801.0,0.0
2714,404,702,6.0,45928.0,13510.0,1.0
2715,404,702,1.0,5345.0,1670.0,2.0
2716,404,702,1.0,8626.0,2434.0,3.0
2717,404,702,1.0,8303.0,2454.0,4.0
2718,404,702,1.0,7720.0,2211.0,5.0
2719,404,702,5.0,36887.0,10699.0,6.0
2720,501,000,4.0,48159.0,13827.0,2.0
2721,501,000,1.0,14832.0,4000.0,3.0
2722,501,000,4.0,47682.0,12923.0,4.0
2723,501,000,2.0,27629.0,7485.0,5.0
2724,501,101,18.0,131441.0,33634.0,0.0
2725,501,101,25.0,192921.0,49879.0,1.0
2726,501,101,43.0,318624.0,82033.0,2.0
2727,501,101,59.0,447221.0,114787.0,3.0
2728,501,101,50.0,390632.0,100003.0,4.0
2729,501,101,39.0,287513.0,73595.0,5.0
2730,501,101,50.0,358419.0,92159.0,6.0
2731,501,102,8.0,81129.0,20944.0,0.0
2732,501,102,10.0,82040.0,21608.0,1.0
2733,501,102,13.0,107349.0,27823.0,2.0
2734,501,102,13.0,106450.0,27717.0,3.0
2735,501,102,9.0,69056.0,18208.0,4.0
2736,501,102,16.0,132810.0,34351.0,5.0
2737,501,102,10.0,94438.0,23880.0,6.0
2738,501,103,6.0,51875.0,14287.0,0.0
2739,501,103,9.0,68988.0,18946.0,1.0
2740,501,103,20.0,165905.0,45678.0,2.0
2741,501,103,12.0,90666.0,25251.0,3.0
2742,501,103,14.0,101895.0,28485.0,4.0
2743,501,103,20.0,179160.0,48505.0,5.0
2744,501,103,6.0,47872.0,13308.0,6.0
2745,501,104,12.0,81117.0,23093.0,0.0
2746,501,104,8.0,51634.0,14748.0,1.0
2747,501,104,8.0,59622.0,16520.0,2.0
2748,501,104,21.0,151592.0,42277.0,3.0
2749,501,104,12.0,88877.0,24653.0,4.0
2750,501,104,24.0,166944.0,46689.0,5.0
2751,501,104,29.0,194447.0,55359.0,6.0
2752,501,105,1.0,13625.0,3631.0,1.0
2753,501,105,1.0,13996.0,3777.0,2.0
2754,501,105,2.0,18922.0,5180.0,3.0
2755,501,105,1.0,11801.0,3236.0,6.0
2756,501,201,8.0,58297.0,16316.0,0.0
2757,501,201,17.0,117820.0,33878.0,1.0
2758,501,201,32.0,242583.0,68660.0,2.0
2759,501,201,21.0,151592.0,42839.0,3.0
2760,501,201,20.0,143394.0,41108.0,4.0
2761,501,201,24.0,180685.0,51455.0,5.0
2762,501,201,5.0,38374.0,10892.0,6.0
2763,501,202,2.0,14786.0,4202.0,0.0
2764,501,202,2.0,17771.0,4833.0,1.0
2765,501,202,3.0,24509.0,7007.0,3.0
2766,501,202,1.0,8503.0,2456.0,4.0
2767,501,202,2.0,15005.0,4352.0,5.0
2768,501,202,1.0,11589.0,3190.0,6.0
2769,501,203,12.0,87406.0,25176.0,0.0
2770,501,203,14.0,109835.0,31962.0,1.0
2771,501,203,14.0,109807.0,31261.0,2.0
2772,501,203,11.0,85811.0,24637.0,3.0
2773,501,203,15.0,124007.0,35520.0,4.0
2774,501,203,12.0,87448.0,25442.0,5.0
2775,501,203,10.0,79451.0,22494.0,6.0
2776,501,204,2.0,20859.0,6081.0,1.0
2777,501,204,2.0,17694.0,5226.0,2.0
2778,501,204,3.0,27269.0,8170.0,3.0
2779,501,204,2.0,22042.0,6242.0,4.0
2780,501,204,1.0,7035.0,2067.0,5.0
2781,501,301,168.0,933093.0,233911.0,0.0
2782,501,301,184.0,1067269.0,267752.0,1.0
2783,501,301,231.0,1356216.0,341262.0,2.0
2784,501,301,257.0,1481681.0,373107.0,3.0
2785,501,301,189.0,1050793.0,265617.0,4.0
2786,501,301,209.0,1179333.0,297179.0,5.0
2787,501,301,210.0,1137168.0,285491.0,6.0
2788,501,302,44.0,257809.0,72742.0,0.0
2789,501,302,67.0,391852.0,111133.0,1.0
2790,501,302,100.0,582590.0,165159.0,2.0
2791,501,302,79.0,448701.0,128017.0,3.0
2792,501,302,78.0,462189.0,130190.0,4.0
2793,501,302,69.0,395081.0,112443.0,5.0
2794,501,302,64.0,365481.0,104028.0,6.0
2795,501,303,158.0,771769.0,212782.0,0.0
2796,501,303,211.0,1038812.0,282984.0,1.0
2797,501,303,215.0,1029034.0,282227.0,2.0
2798,501,303,223.0,1102566.0,301119.0,3.0
2799,501,303,192.0,942555.0,259496.0,4.0
2800,501,303,174.0,863687.0,235126.0,5.0
2801,501,303,137.0,647970.0,178123.0,6.0
2802,501,304,38.0,194474.0,57264.0,0.0
2803,501,304,133.0,693589.0,201792.0,1.0
2804,501,304,128.0,694572.0,198291.0,2.0
2805,501,304,121.0,646740.0,186132.0,3.0
2806,501,304,100.0,513956.0,149002.0,4.0
2807,501,304,73.0,382713.0,112776.0,5.0
2808,501,304,57.0,280423.0,81392.0,6.0
2809,501,305,819.0,2827033.0,780213.0,0.0
2810,501,305,882.0,3156286.0,872727.0,1.0
2811,501,305,951.0,3363380.0,934172.0,2.0
2812,501,305,985.0,3596935.0,995857.0,3.0
2813,501,305,895.0,3148361.0,873950.0,4.0
2814,501,305,747.0,2603573.0,719874.0,5.0
2815,501,305,793.0,2750836.0,759476.0,6.0
2816,501,401,20.0,117007.0,34178.0,0.0
2817,501,401,18.0,99949.0,29907.0,1.0
2818,501,401,24.0,132238.0,39420.0,2.0
2819,501,401,19.0,116226.0,34424.0,3.0
2820,501,401,13.0,76804.0,22398.0,4.0
2821,501,401,10.0,58367.0,17166.0,5.0
2822,501,401,9.0,55731.0,16387.0,6.0
2823,501,402,9.0,55031.0,15141.0,0.0
2824,501,402,11.0,66112.0,18588.0,1.0
2825,501,402,4.0,23828.0,6803.0,2.0
2826,501,402,4.0,23540.0,6518.0,3.0
2827,501,402,5.0,29963.0,8609.0,4.0
2828,501,402,4.0,24790.0,7013.0,5.0
2829,501,402,3.0,17802.0,4934.0,6.0
2830,501,404,228.0,681216.0,206677.0,0.0
2831,501,404,265.0,868782.0,261507.0,1.0
2832,501,404,279.0,907780.0,271654.0,2.0
2833,501,404,299.0,960500.0,284918.0,3.0
2834,501,404,263.0,832947.0,251449.0,4.0
2835,501,404,238.0,779827.0,230981.0,5.0
2836,501,404,220.0,684680.0,207536.0,6.0
2837,501,501,2022.0,2851197.0,802855.0,0.0
2838,501,501,1997.0,2786510.0,788750.0,1.0
2839,501,501,1967.0,2728661.0,768350.0,2.0
2840,501,501,1952.0,2618903.0,739991.0,3.0
2841,501,501,1931.0,2632922.0,739838.0,4.0
2842,501,501,1744.0,2382473.0,670580.0,5.0
2843,501,501,1993.0,2807679.0,790969.0,6.0
2844,501,601,27.0,164267.0,42481.0,0.0
2845,501,601,23.0,137820.0,36717.0,1.0
2846,501,601,25.0,147248.0,38838.0,2.0
2847,501,601,19.0,113323.0,30097.0,3.0
2848,501,601,20.0,119356.0,31473.0,4.0
2849,501,601,17.0,100097.0,26633.0,5.0
2850,501,601,33.0,201773.0,52740.0,6.0
2851,501,602,227.0,1030309.0,286296.0,0.0
2852,501,602,234.0,1045571.0,291137.0,1.0
2853,501,602,233.0,987876.0,276503.0,2.0
2854,501,602,226.0,1011046.0,281625.0,3.0
2855,501,602,254.0,1065563.0,300373.0,4.0
2856,501,602,196.0,842013.0,234812.0,5.0
2857,501,602,227.0,984883.0,273162.0,6.0
2858,501,603,4.0,30670.0,8257.0,0.0
2859,501,603,3.0,25757.0,7061.0,1.0
2860,501,603,1.0,7105.0,1925.0,2.0
2861,501,603,3.0,21763.0,5925.0,3.0
2862,501,603,3.0,25062.0,6859.0,4.0
2863,501,603,4.0,28268.0,7684.0,5.0
2864,501,603,2.0,15294.0,4146.0,6.0
2865,501,701,133.0,612955.0,167800.0,0.0
2866,501,701,141.0,640437.0,175344.0,1.0
2867,501,701,147.0,662957.0,182200.0,2.0
2868,501,701,148.0,659441.0,180964.0,3.0
2869,501,701,138.0,617291.0,169447.0,4.0
2870,501,701,121.0,553672.0,150899.0,5.0
2871,501,701,143.0,659580.0,180074.0,6.0
2872,501,702,123.0,389317.0,119762.0,0.0
2873,501,702,157.0,537131.0,162462.0,1.0
2874,501,702,148.0,459509.0,139974.0,2.0
2875,501,702,149.0,479522.0,144861.0,3.0
2876,501,702,136.0,421182.0,128249.0,4.0
2877,501,702,116.0,363293.0,110731.0,5.0
2878,501,702,99.0,299473.0,91767.0,6.0
2879,601,000,1.0,13432.0,3473.0,1.0
2880,601,000,1.0,13305.0,3438.0,5.0
2881,601,101,207.0,941806.0,235318.0,0.0
2882,601,101,218.0,1017403.0,256470.0,1.0
2883,601,101,249.0,1158962.0,291910.0,2.0
2884,601,101,247.0,1138596.0,286935.0,3.0
2885,601,101,227.0,1048551.0,262780.0,4.0
2886,601,101,215.0,1011671.0,253123.0,5.0
2887,601,101,233.0,1051704.0,262552.0,6.0
2888,601,102,62.0,352425.0,89647.0,0.0
2889,601,102,50.0,279916.0,71477.0,1.0
2890,601,102,53.0,295421.0,75130.0,2.0
2891,601,102,69.0,395460.0,100325.0,3.0
2892,601,102,49.0,268343.0,68122.0,4.0
2893,601,102,45.0,256603.0,64864.0,5.0
2894,601,102,54.0,311165.0,78693.0,6.0
2895,601,103,43.0,250254.0,67935.0,0.0
2896,601,103,54.0,315168.0,84777.0,1.0
2897,601,103,62.0,358534.0,96034.0,2.0
2898,601,103,69.0,396839.0,106328.0,3.0
2899,601,103,54.0,315409.0,85362.0,4.0
2900,601,103,35.0,202780.0,54164.0,5.0
2901,601,103,47.0,259366.0,70454.0,6.0
2902,601,104,34.0,172650.0,47059.0,0.0
2903,601,104,30.0,159045.0,43297.0,1.0
2904,601,104,33.0,169297.0,45808.0,2.0
2905,601,104,41.0,209960.0,57118.0,3.0
2906,601,104,37.0,191045.0,51585.0,4.0
2907,601,104,31.0,154647.0,42234.0,5.0
2908,601,104,21.0,109659.0,29655.0,6.0
2909,601,105,1.0,9626.0,2543.0,0.0
2910,601,105,1.0,10311.0,2810.0,1.0
2911,601,105,3.0,27514.0,7354.0,2.0
2912,601,105,2.0,20714.0,5608.0,3.0
2913,601,201,10.0,65906.0,17687.0,0.0
2914,601,201,3.0,20724.0,5531.0,1.0
2915,601,201,4.0,25144.0,6852.0,2.0
2916,601,201,9.0,57482.0,15584.0,3.0
2917,601,201,20.0,128737.0,34953.0,4.0
2918,601,201,6.0,38494.0,10393.0,5.0
2919,601,201,15.0,95711.0,25925.0,6.0
2920,601,202,1.0,8161.0,2135.0,0.0
2921,601,202,1.0,8469.0,2264.0,1.0
2922,601,202,3.0,24762.0,6545.0,2.0
2923,601,202,1.0,8809.0,2324.0,3.0
2924,601,202,3.0,27047.0,7161.0,4.0
2925,601,202,2.0,16938.0,4528.0,5.0
2926,601,202,1.0,9886.0,2646.0,6.0
2927,601,203,4.0,32520.0,9012.0,0.0
2928,601,203,4.0,35462.0,9797.0,1.0
2929,601,203,4.0,35462.0,9797.0,2.0
2930,601,203,4.0,36078.0,9996.0,3.0
2931,601,203,9.0,76249.0,21389.0,4.0
2932,601,203,5.0,42324.0,11802.0,5.0
2933,601,203,2.0,16793.0,4710.0,6.0
2934,601,204,1.0,9782.0,2716.0,3.0
2935,601,204,1.0,9782.0,2716.0,4.0
2936,601,204,1.0,11265.0,2976.0,6.0
2937,601,301,917.0,2121222.0,545543.0,0.0
2938,601,301,750.0,1799090.0,454337.0,1.0
2939,601,301,825.0,1930844.0,491441.0,2.0
2940,601,301,879.0,2038826.0,518024.0,3.0
2941,601,301,753.0,1745417.0,444219.0,4.0
2942,601,301,706.0,1603944.0,405757.0,5.0
2943,601,301,995.0,2200185.0,561732.0,6.0
2944,601,302,97.0,280991.0,82553.0,0.0
2945,601,302,69.0,209713.0,60873.0,1.0
2946,601,302,64.0,198085.0,57398.0,2.0
2947,601,302,68.0,206738.0,60507.0,3.0
2948,601,302,73.0,218979.0,63814.0,4.0
2949,601,302,71.0,214788.0,62589.0,5.0
2950,601,302,81.0,233938.0,68896.0,6.0
2951,601,303,163.0,507216.0,143836.0,0.0
2952,601,303,168.0,565607.0,159056.0,1.0
2953,601,303,203.0,674547.0,190571.0,2.0
2954,601,303,197.0,649320.0,181984.0,3.0
2955,601,303,179.0,588912.0,165510.0,4.0
2956,601,303,134.0,460156.0,129925.0,5.0
2957,601,303,146.0,474862.0,135378.0,6.0
2958,601,304,20.0,98538.0,28182.0,0.0
2959,601,304,15.0,74194.0,20942.0,1.0
2960,601,304,29.0,142412.0,40180.0,2.0
2961,601,304,29.0,149427.0,42904.0,3.0
2962,601,304,22.0,108550.0,31069.0,4.0
2963,601,304,18.0,90018.0,25442.0,5.0
2964,601,304,16.0,75467.0,21426.0,6.0
2965,601,305,96.0,424426.0,107513.0,0.0
2966,601,305,61.0,288284.0,74283.0,1.0
2967,601,305,62.0,273824.0,70041.0,2.0
2968,601,305,72.0,326384.0,83742.0,3.0
2969,601,305,75.0,344935.0,88945.0,4.0
2970,601,305,69.0,303954.0,77153.0,5.0
2971,601,305,88.0,389239.0,99462.0,6.0
2972,601,401,1.0,8024.0,2267.0,5.0
2973,601,401,1.0,8640.0,2466.0,6.0
2974,601,402,1.0,8996.0,2612.0,4.0
2975,601,404,1.0,6649.0,1946.0,0.0
2976,601,404,1.0,6892.0,1857.0,2.0
2977,601,404,4.0,29564.0,8064.0,3.0
2978,601,404,1.0,7341.0,2116.0,6.0
2979,601,501,16.0,97775.0,25398.0,0.0
2980,601,501,18.0,110459.0,29299.0,1.0
2981,601,501,25.0,156490.0,41591.0,2.0
2982,601,501,21.0,131773.0,34884.0,3.0
2983,601,501,16.0,100094.0,26462.0,4.0
2984,601,501,17.0,107774.0,28900.0,5.0
2985,601,501,17.0,106631.0,28072.0,6.0
2986,601,601,675.0,571961.0,183765.0,0.0
2987,601,601,674.0,518153.0,167183.0,1.0
2988,601,601,745.0,598659.0,194555.0,2.0
2989,601,601,724.0,554859.0,179332.0,3.0
2990,601,601,721.0,578784.0,186795.0,4.0
2991,601,601,694.0,546270.0,176580.0,5.0
2992,601,601,724.0,625178.0,200553.0,6.0
2993,601,602,706.0,1705337.0,501581.0,0.0
2994,601,602,573.0,1318013.0,384885.0,1.0
2995,601,602,658.0,1508795.0,439202.0,2.0
2996,601,602,699.0,1654997.0,483207.0,3.0
2997,601,602,668.0,1543451.0,452932.0,4.0
2998,601,602,565.0,1319448.0,386516.0,5.0
2999,601,602,616.0,1457078.0,429421.0,6.0
3000,601,603,102.0,480241.0,141034.0,0.0
3001,601,603,86.0,391248.0,114220.0,1.0
3002,601,603,80.0,365059.0,107139.0,2.0
3003,601,603,81.0,361500.0,105984.0,3.0
3004,601,603,61.0,266672.0,78381.0,4.0
3005,601,603,78.0,366729.0,107601.0,5.0
3006,601,603,95.0,429112.0,125723.0,6.0
3007,601,701,82.0,461361.0,121085.0,0.0
3008,601,701,100.0,585493.0,152859.0,1.0
3009,601,701,93.0,532979.0,139343.0,2.0
3010,601,701,98.0,559345.0,146312.0,3.0
3011,601,701,114.0,650070.0,169954.0,4.0
3012,601,701,72.0,411684.0,108293.0,5.0
3013,601,701,76.0,420603.0,110345.0,6.0
3014,601,702,18.0,114671.0,32005.0,0.0
3015,601,702,30.0,188583.0,52373.0,1.0
3016,601,702,26.0,162479.0,45183.0,2.0
3017,601,702,33.0,207164.0,57481.0,3.0
3018,601,702,31.0,188113.0,52424.0,4.0
3019,601,702,16.0,102661.0,28356.0,5.0
3020,601,702,16.0,97461.0,27107.0,6.0
3021,602,000,1.0,14416.0,3754.0,1.0
3022,602,000,2.0,30641.0,8094.0,5.0
3023,602,000,1.0,15509.0,4040.0,6.0
3024,602,101,107.0,703808.0,179399.0,0.0
3025,602,101,169.0,1134884.0,291984.0,1.0
3026,602,101,172.0,1153687.0,297461.0,2.0
3027,602,101,180.0,1202523.0,309158.0,3.0
3028,602,101,160.0,1067767.0,275191.0,4.0
3029,602,101,133.0,890157.0,229382.0,5.0
3030,602,101,97.0,654943.0,167172.0,6.0
3031,602,102,20.0,162935.0,42329.0,0.0
3032,602,102,23.0,172534.0,43911.0,1.0
3033,602,102,28.0,230138.0,59947.0,2.0
3034,602,102,24.0,184391.0,47278.0,3.0
3035,602,102,18.0,138319.0,35822.0,4.0
3036,602,102,12.0,92614.0,23770.0,5.0
3037,602,102,24.0,179735.0,46160.0,6.0
3038,602,103,24.0,186526.0,50435.0,0.0
3039,602,103,24.0,192371.0,52085.0,1.0
3040,602,103,37.0,285233.0,78071.0,2.0
3041,602,103,17.0,130258.0,35026.0,3.0
3042,602,103,27.0,211923.0,57500.0,4.0
3043,602,103,18.0,144025.0,39483.0,5.0
3044,602,103,16.0,123970.0,33445.0,6.0
3045,602,104,21.0,145199.0,39374.0,0.0
3046,602,104,32.0,224194.0,60656.0,1.0
3047,602,104,28.0,192881.0,52142.0,2.0
3048,602,104,32.0,220443.0,60180.0,3.0
3049,602,104,38.0,270761.0,73186.0,4.0
3050,602,104,38.0,267862.0,72357.0,5.0
3051,602,104,23.0,156360.0,42526.0,6.0
3052,602,105,1.0,10380.0,2805.0,5.0
3053,602,201,10.0,92109.0,25223.0,0.0
3054,602,201,16.0,132085.0,36439.0,1.0
3055,602,201,12.0,95558.0,26142.0,2.0
3056,602,201,13.0,110774.0,30145.0,3.0
3057,602,201,11.0,88312.0,24090.0,4.0
3058,602,201,9.0,80156.0,21941.0,5.0
3059,602,201,3.0,26291.0,7201.0,6.0
3060,602,202,1.0,11102.0,2932.0,2.0
3061,602,202,1.0,11102.0,2932.0,3.0
3062,602,202,1.0,10778.0,2934.0,5.0
3063,602,202,2.0,20725.0,5528.0,6.0
3064,602,203,2.0,22274.0,6126.0,0.0
3065,602,203,1.0,9937.0,2758.0,3.0
3066,602,203,1.0,11447.0,3094.0,5.0
3067,602,204,1.0,11352.0,3111.0,3.0
3068,602,301,710.0,3310267.0,860078.0,0.0
3069,602,301,660.0,3100370.0,803412.0,1.0
3070,602,301,669.0,3167012.0,820788.0,2.0
3071,602,301,729.0,3463640.0,896294.0,3.0
3072,602,301,705.0,3301358.0,856743.0,4.0
3073,602,301,665.0,3108002.0,803775.0,5.0
3074,602,301,788.0,3636151.0,945055.0,6.0
3075,602,302,107.0,591021.0,166186.0,0.0
3076,602,302,93.0,493918.0,138811.0,1.0
3077,602,302,90.0,480321.0,135115.0,2.0
3078,602,302,123.0,670785.0,188240.0,3.0
3079,602,302,66.0,357674.0,100725.0,4.0
3080,602,302,78.0,418538.0,118313.0,5.0
3081,602,302,86.0,455939.0,128154.0,6.0
3082,602,303,151.0,812883.0,223941.0,0.0
3083,602,303,181.0,949288.0,261761.0,1.0
3084,602,303,221.0,1179065.0,325528.0,2.0
3085,602,303,221.0,1178225.0,324613.0,3.0
3086,602,303,193.0,1020269.0,281302.0,4.0
3087,602,303,147.0,802759.0,221128.0,5.0
3088,602,303,114.0,598852.0,165613.0,6.0
3089,602,304,18.0,122609.0,34392.0,0.0
3090,602,304,23.0,160371.0,45376.0,1.0
3091,602,304,28.0,190451.0,53706.0,2.0
3092,602,304,32.0,222029.0,63112.0,3.0
3093,602,304,18.0,131468.0,37760.0,4.0
3094,602,304,18.0,125716.0,34657.0,5.0
3095,602,304,29.0,206338.0,57631.0,6.0
3096,602,305,108.0,652948.0,170539.0,0.0
3097,602,305,96.0,590869.0,154407.0,1.0
3098,602,305,92.0,562260.0,147125.0,2.0
3099,602,305,104.0,642265.0,168534.0,3.0
3100,602,305,99.0,602917.0,157440.0,4.0
3101,602,305,75.0,463731.0,121498.0,5.0
3102,602,305,96.0,603656.0,157694.0,6.0
3103,602,401,1.0,9083.0,2493.0,0.0
3104,602,401,4.0,38018.0,11161.0,1.0
3105,602,401,3.0,27664.0,8078.0,2.0
3106,602,401,3.0,28503.0,8283.0,3.0
3107,602,401,5.0,48550.0,14475.0,4.0
3108,602,401,3.0,27764.0,8247.0,5.0
3109,602,402,1.0,9944.0,2716.0,0.0
3110,602,404,18.0,113742.0,32779.0,0.0
3111,602,404,8.0,55787.0,16140.0,1.0
3112,602,404,20.0,135762.0,38626.0,2.0
3113,602,404,18.0,118880.0,33990.0,3.0
3114,602,404,19.0,127231.0,36485.0,4.0
3115,602,404,22.0,140761.0,40280.0,5.0
3116,602,404,22.0,152082.0,43435.0,6.0
3117,602,501,259.0,1078055.0,285046.0,0.0
3118,602,501,346.0,1368488.0,362880.0,1.0
3119,602,501,396.0,1612251.0,426862.0,2.0
3120,602,501,406.0,1648396.0,437136.0,3.0
3121,602,501,361.0,1483492.0,394574.0,4.0
3122,602,501,273.0,1121938.0,297672.0,5.0
3123,602,501,253.0,1063165.0,283014.0,6.0
3124,602,601,548.0,1345966.0,401376.0,0.0
3125,602,601,472.0,1116194.0,331546.0,1.0
3126,602,601,507.0,1145023.0,343490.0,2.0
3127,602,601,521.0,1194990.0,356381.0,3.0
3128,602,601,561.0,1320346.0,394364.0,4.0
3129,602,601,468.0,1055719.0,314991.0,5.0
3130,602,601,621.0,1563890.0,467361.0,6.0
3131,602,602,7709.0,8772574.0,2545473.0,0.0
3132,602,602,9214.0,10355919.0,3011459.0,1.0
3133,602,602,9833.0,11049704.0,3217657.0,2.0
3134,602,602,10381.0,11542878.0,3345734.0,3.0
3135,602,602,10064.0,11263166.0,3268028.0,4.0
3136,602,602,9401.0,10455789.0,3038105.0,5.0
3137,602,602,7988.0,8900576.0,2587755.0,6.0
3138,602,603,843.0,2534130.0,749127.0,0.0
3139,602,603,788.0,2251895.0,665879.0,1.0
3140,602,603,791.0,2388721.0,706160.0,2.0
3141,602,603,750.0,2143175.0,636084.0,3.0
3142,602,603,804.0,2368000.0,699718.0,4.0
3143,602,603,617.0,1781885.0,526817.0,5.0
3144,602,603,777.0,2349356.0,695457.0,6.0
3145,602,701,1147.0,2992760.0,776771.0,0.0
3146,602,701,1346.0,3063879.0,795388.0,1.0
3147,602,701,1434.0,3259181.0,845264.0,2.0
3148,602,701,1446.0,3288111.0,855809.0,3.0
3149,602,701,1387.0,3127240.0,813142.0,4.0
3150,602,701,1215.0,2754253.0,714132.0,5.0
3151,602,701,1077.0,2765948.0,712487.0,6.0
3152,602,702,158.0,543204.0,155920.0,0.0
3153,602,702,147.0,516231.0,147739.0,1.0
3154,602,702,140.0,500005.0,142322.0,2.0
3155,602,702,146.0,505330.0,144553.0,3.0
3156,602,702,131.0,448300.0,128069.0,4.0
3157,602,702,101.0,354670.0,101576.0,5.0
3158,602,702,151.0,528509.0,150771.0,6.0
3159,603,101,3.0,29119.0,7554.0,0.0
3160,603,101,5.0,48613.0,12664.0,1.0
3161,603,101,14.0,124320.0,32137.0,2.0
3162,603,101,8.0,73672.0,19084.0,3.0
3163,603,101,7.0,63110.0,16200.0,4.0
3164,603,101,2.0,20316.0,5326.0,5.0
3165,603,101,4.0,35722.0,9257.0,6.0
3166,603,102,1.0,11472.0,3080.0,0.0
3167,603,102,2.0,21584.0,5761.0,1.0
3168,603,102,2.0,21056.0,5398.0,2.0
3169,603,102,2.0,21246.0,5692.0,4.0
3170,603,102,3.0,31679.0,8244.0,5.0
3171,603,102,3.0,30569.0,7901.0,6.0
3172,603,103,1.0,10769.0,2837.0,0.0
3173,603,103,1.0,9477.0,2586.0,1.0
3174,603,103,2.0,21130.0,5803.0,2.0
3175,603,103,1.0,11526.0,3177.0,5.0
3176,603,103,2.0,20753.0,5684.0,6.0
3177,603,104,4.0,39757.0,10698.0,1.0
